CustomerID,Age,Gender,MaritalStatus,Dependents,Education,JobType,City,PropertyArea,Experience,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoans,MonthlyEMI,LoanToIncome,RandomReference,LoanApproved
CUST04817,57,Female,Single,1,Bachelor,Self-Employed,Bangalore,Rural,2,135953.92865072004,146443.05571915387,120,712,1,1220.36,1.0772,72908,1
CUST00636,36,Male,Single,0,Master,Salaried,Mumbai,Semi-Urban,1,30555.791727700765,98847.90466379383,24,614,2,4118.66,3.235,72209,0
CUST04466,43,Male,Married,0,High School,Salaried,Delhi,Semi-Urban,24,32828.895594096786,386449.70576734334,120,570,2,3220.41,11.7716,69502,1
CUST04365,45,Female,Married,4,Master,Freelance,Delhi,Semi-Urban,27,20217.84702006908,500244.2794083683,24,623,1,20843.51,24.7427,17582,0
CUST04143,43,Male,Married,2,Master,Salaried,Chennai,Urban,23,18677.345330903925,54393.001361322225,84,574,5,647.54,2.9122,53543,1
CUST00992,20,Male,Single,4,Master,Self-Employed,Chennai,Semi-Urban,2,92112.06754003976,251327.34279080658,24,556,2,10471.97,2.7285,56225,0
CUST00877,31,Female,Divorced,4,Master,Salaried,Mumbai,Urban,13,34296.41325508801,391690.8212975458,120,581,3,3264.09,11.4208,58287,0
CUST00005,60,Male,Married,1,Master,Salaried,Bangalore,Semi-Urban,4,59941.15858050123,48710.76922508465,60,778,3,811.85,0.8126,77482,1
CUST03052,64,Male,Married,4,Bachelor,Salaried,Delhi,Urban,29,27498.01519253122,312155.57105471025,84,731,0,3716.14,11.3519,29444,1
CUST03125,46,Female,Single,2,Bachelor,Business,Kolkata,,17,31744.07109415439,137462.1795746545,60,607,5,2291.04,4.3303,37758,1
CUST02661,49,Male,Married,1,Bachelor,Salaried,Pune,Urban,15,38109.977825393,101826.92239846762,60,601,5,1697.12,2.6719,38021,0
CUST02492,53,Male,Single,0,Bachelor,Self-Employed,Mumbai,Urban,10,20309.649904816866,94611.69146420932,84,639,3,1126.33,4.6585,49296,1
CUST03855,40,Male,Married,2,Bachelor,Salaried,Mumbai,Urban,1,29873.67677734069,259087.92754857027,36,730,2,7196.89,8.6728,90407,0
CUST01716,35,Female,Married,3,Bachelor,Salaried,Kolkata,Urban,12,72182.30176295363,493612.4630839996,36,588,1,13711.46,6.8384,62241,0
CUST01149,28,Female,Single,2,Bachelor,Self-Employed,Pune,Urban,10,34807.78026309931,213332.51396599133,24,737,2,8888.85,6.1289,61051,1
CUST03262,44,Male,Married,2,PhD,Salaried,Mumbai,Urban,22,24825.71907425661,47316.328904654045,48,834,4,985.76,1.9059,40250,1
CUST00575,30,Female,Divorced,3,Bachelor,Business,Bangalore,Urban,12,57914.80813411687,341769.39632096805,12,710,5,28480.78,5.9012,32538,1
CUST03770,37,Female,Married,0,PhD,Salaried,Bangalore,Urban,19,3500000,27199.141181268056,120,740,5,226.66,0.3281,42334,1
CUST03737,63,Male,Single,4,Bachelor,Self-Employed,Mumbai,Urban,10,19603.495155703145,102575.07003553554,12,682,4,8547.92,5.2325,90873,1
CUST04147,51,Male,Single,2,Master,Self-Employed,Mumbai,Rural,5,61637.041219567174,119252.69417796608,24,672,0,4968.86,1.9348,14074,0
CUST00854,49,Female,Single,4,Bachelor,Salaried,Bangalore,Urban,19,32099.676335544907,191034.09892179747,120,568,0,1591.95,5.9513,74458,1
CUST01983,35,Male,Married,3,High School,Salaried,Chennai,Urban,2,28003.312280395454,113303.53557854577,120,601,5,944.2,4.0461,81916,1
CUST02775,22,Male,Married,2,Bachelor,Salaried,Chennai,Semi-Urban,4,30064.38996971289,142220.63046125404,120,683,4,1185.17,4.7305,49550,0
CUST01167,57,Male,Divorced,3,Master,Business,Bangalore,Urban,18,18309.54411967482,128669.97105825711,120,659,0,1072.25,7.0275,42555,1
CUST00972,18,Male,Single,4,Master,Business,Mumbai,Semi-Urban,0,75924.45736031227,50018.049757325054,84,717,4,595.45,0.6588,92589,1
CUST02702,35,Male,Married,1,Bachelor,Salaried,Mumbai,Semi-Urban,17,23532.738072650245,80998.81791067612,24,598,5,3374.95,3.442,30306,1
CUST04496,23,Male,Married,2,Master,Salaried,Chennai,Urban,5,53743.586508270666,517486.1041091118,84,542,0,6160.55,9.6288,41712,0
CUST03848,49,Female,Married,1,Master,Business,Mumbai,Urban,5,28888.635044389986,435994.2949376091,84,,2,5190.41,15.0922,57211,1
CUST02369,55,Male,Single,2,PhD,Freelance,Mumbai,Semi-Urban,34,25095.37483207397,239257.09176256202,60,648,1,3987.62,9.5339,21756,0
CUST04116,31,Male,Married,1,Bachelor,Salaried,Mumbai,Semi-Urban,13,43342.522251666334,113881.23856027085,12,637,2,9490.1,2.6275,50409,1
CUST04132,55,Female,Married,4,Bachelor,Salaried,Chennai,Semi-Urban,10,32800.738396375535,167163.66846695574,60,641,4,2786.06,5.0963,85336,0
CUST02951,20,Male,Married,1,Master,Freelance,Chennai,Rural,2,41596.40273188274,397048.9861623818,48,,3,8271.85,9.5453,82038,1
CUST00525,43,Female,Married,4,Master,Business,Chennai,Urban,8,20323.182970995626,23522.893404504885,84,,1,280.03,1.1574,84319,1
CUST02456,51,Male,Married,3,High School,Business,Chennai,Semi-Urban,14,49828.19008593997,32536.15539535896,48,583,2,677.84,0.653,52628,1
CUST01842,60,Male,Married,3,Master,Self-Employed,Mumbai,Urban,4,71137.16252971743,99362.88803277798,12,745,1,8280.24,1.3968,33432,1
CUST00538,51,Female,Married,2,Bachelor,Freelance,Mumbai,Semi-Urban,33,106100.59204786622,273444.43863150175,84,786,0,3255.29,2.5772,35653,1
CUST02807,46,Female,Married,3,Bachelor,Salaried,Delhi,Rural,12,,168146.75725320182,84,661,2,2001.75,5.0643,59466,0
CUST04342,19,Female,Married,0,Bachelor,Salaried,Mumbai,Semi-Urban,1,32342.685118791127,704436.070776784,120,620,3,5870.3,21.7804,94950,1
CUST03176,31,Female,Married,1,High School,Self-Employed,Chennai,Semi-Urban,13,173648.2682054805,46463.78152124614,120,542,4,387.2,0.2676,73441,1
CUST00785,50,Female,Married,0,Bachelor,Salaried,Mumbai,Semi-Urban,3,194001.6312972416,100162.9548429506,24,634,1,4173.46,0.5163,16008,1
CUST04058,20,Female,Single,2,Master,Self-Employed,Bangalore,Urban,2,19251.392323481035,22812.543331843484,60,900,0,380.21,1.185,85800,1
CUST01410,54,Male,Single,1,Master,Business,Mumbai,Semi-Urban,23,48325.252643396496,106711.73388717172,84,604,3,1270.38,2.2082,21869,1
CUST02538,61,Female,Married,3,,Salaried,Kolkata,Semi-Urban,32,48723.28069021616,52411.34793299098,24,785,1,2183.81,1.0757,11642,1
CUST00155,59,Male,Divorced,2,Bachelor,Business,Chennai,Semi-Urban,28,30888.032187800432,278478.5440653066,120,539,3,2320.65,9.0157,36170,0
CUST03010,63,Female,Married,3,High School,Salaried,Delhi,Semi-Urban,4,29862.41967280614,201924.14410643396,60,672,3,3365.4,6.7618,21312,1
CUST01687,35,Male,Married,2,Bachelor,Business,Mumbai,Semi-Urban,17,39868.35162500778,47751.291875678035,120,662,2,397.93,1.1977,33762,0
CUST02902,54,Male,Married,0,Bachelor,Self-Employed,Delhi,Urban,28,53767.96518788746,134120.4845733511,48,634,5,2794.18,2.4944,64491,0
CUST02531,27,Female,Married,2,High School,Freelance,Bangalore,Rural,9,75607.56221658086,,84,560,5,2647.76,2.9417,58194,1
CUST04722,53,Female,Married,1,High School,Salaried,Pune,Rural,33,22723.186951672244,262687.60120708484,84,681,4,3127.23,11.5603,33232,0
CUST03864,51,Male,Married,4,Bachelor,Self-Employed,Kolkata,Rural,19,125565.112949809,253170.73584868625,36,564,2,7032.52,2.0163,86361,0
CUST02734,48,Male,Single,0,Master,Salaried,Mumbai,Semi-Urban,29,18030.251521375947,285819.1186548788,84,,2,3402.61,15.8522,99075,1
CUST01896,47,Male,Married,0,Bachelor,Salaried,Delhi,Urban,7,39955.23430251343,46053.783077522734,84,642,4,548.26,1.1526,36389,0
CUST00570,57,Female,Married,1,Bachelor,Self-Employed,Mumbai,Urban,16,55498.066418657276,78536.8626368634,84,776,4,934.96,1.4151,65062,1
CUST01817,34,Male,Divorced,0,Bachelor,Salaried,Pune,Urban,16,36837.81119106042,37394.09288559357,12,681,4,3116.17,1.0151,29989,0
CUST02066,58,Female,Married,3,Master,Salaried,Chennai,Semi-Urban,17,16048.02568891013,117900.36892969081,12,651,2,9825.03,7.3467,68683,0
CUST00128,50,Female,Single,1,High School,Salaried,Mumbai,Urban,1,69829.64045251036,79302.97011991809,120,800,2,660.86,1.1357,99415,1
CUST03395,64,Male,Single,2,Bachelor,Self-Employed,Chennai,Urban,17,95135.02988570598,158096.7985681924,36,695,0,4391.58,1.6618,47844,0
CUST03328,65,Female,Single,4,Master,Salaried,Delhi,Semi-Urban,25,30086.281404122048,94134.33167432252,36,762,2,2614.84,3.1288,81648,1
CUST02765,46,Male,Married,3,Master,Self-Employed,Delhi,Rural,2,57501.22552803505,378218.7339240019,12,549,3,31518.23,6.5776,17296,0
CUST02976,32,Female,Married,1,Bachelor,Business,Kolkata,Semi-Urban,14,15450.973617876783,23496.353787925676,12,712,4,1958.03,1.5207,92280,1
CUST00981,43,Male,Married,3,Bachelor,Salaried,Mumbai,Urban,16,67584.5483375135,236655.4262060584,36,,1,6573.76,3.5016,61948,1
CUST02301,40,Male,Single,2,Bachelor,Self-Employed,Bangalore,Urban,22,15509.501978185468,321445.98222674575,60,667,4,5357.43,20.7257,12149,1
CUST00191,42,Male,Single,0,Bachelor,Self-Employed,Delhi,Rural,21,33186.23175251714,164923.84868088088,60,585,1,2748.73,4.9696,69990,1
CUST01140,51,Female,Single,0,Master,Self-Employed,Delhi,Urban,18,24334.518554314236,199878.1532590403,24,502,3,8328.26,8.2138,43385,1
CUST00700,69,Female,Married,3,Bachelor,Salaried,Mumbai,Semi-Urban,1,15450.572812057178,374421.9097884473,120,663,5,3120.18,24.2335,31403,1
CUST04859,67,Male,Single,2,,Freelance,Pune,Semi-Urban,31,,244382.16099072504,24,619,0,10182.59,3.923,90523,1
CUST00607,41,Male,Married,3,Bachelor,Salaried,Kolkata,Semi-Urban,6,61489.574283380236,208497.8201993711,24,578,3,8687.41,3.3908,14170,1
CUST04277,54,Male,Divorced,4,Bachelor,Self-Employed,Mumbai,Semi-Urban,22,26323.131333586174,44263.012590656275,36,568,5,1229.53,1.6815,73718,1
CUST00302,26,Male,Married,4,Master,Business,Bangalore,Urban,8,29787.81124326137,44232.27145524672,36,608,3,1228.67,1.4849,17603,1
CUST03421,49,Female,Married,3,Master,Business,Delhi,Semi-Urban,11,79786.14281474182,93526.0539577584,120,709,2,779.38,1.1722,95942,1
CUST04899,31,Male,Married,2,,Salaried,Delhi,Urban,12,19941.1542876163,92845.35389874107,84,747,3,1105.3,4.656,94349,0
CUST01061,48,Male,Divorced,1,Bachelor,Salaried,Kolkata,Semi-Urban,26,46855.7481814078,140490.11348049395,24,692,0,5853.75,2.9984,78461,1
CUST02566,66,Female,Single,4,High School,Business,Chennai,Urban,25,17626.456936196508,253256.88189105428,84,602,1,3014.96,14.368,52448,1
CUST00403,63,Female,Single,1,Bachelor,Self-Employed,Bangalore,Urban,11,116281.25163978919,289809.27074540267,12,693,0,24150.77,2.4923,92688,1
CUST01070,45,Female,Married,3,Master,Business,Bangalore,Rural,27,20026.6905049758,54623.270240340615,120,788,4,455.19,2.7275,48839,1
CUST02525,56,Female,Married,3,Bachelor,Salaried,Delhi,Semi-Urban,13,15559.50022413212,22272.116177813765,60,781,1,371.2,1.4314,25726,1
CUST02206,58,Male,Married,4,Master,Salaried,Pune,Urban,0,31397.10843622597,248728.97944499998,24,,0,10363.71,7.922,28512,1
CUST01244,43,Female,Married,1,Bachelor,Business,Kolkata,Urban,18,,351681.1521915295,36,467,1,9768.92,14.8974,47994,0
CUST00017,20,Female,Single,2,Master,Self-Employed,Kolkata,Urban,1,131537.6149532696,223348.70276260006,120,802,1,1861.24,1.698,55759,1
CUST03121,37,Male,Married,3,High School,Self-Employed,Delhi,Urban,19,191818.13075231397,127991.1698115428,36,661,3,3555.31,0.6673,99438,1
CUST04643,38,Female,Married,3,Bachelor,Business,Bangalore,Urban,15,42374.13883181085,161985.1075459611,12,685,0,13498.76,3.8227,74425,1
CUST04755,49,Female,Married,4,Master,Self-Employed,Delhi,Urban,22,24711.16631506797,64093.735413629875,60,709,2,1068.23,2.5937,14482,1
CUST00816,39,Male,Married,1,High School,Salaried,Delhi,Urban,15,21846.864924940382,309967.34004826983,12,822,2,25830.61,14.1882,50520,0
CUST03068,49,Female,Married,2,Bachelor,Self-Employed,Mumbai,Semi-Urban,31,26094.362536517347,28578.454366068057,120,771,5,238.15,1.0952,62590,1
CUST04863,35,Female,Married,4,Bachelor,Self-Employed,Kolkata,Urban,12,20912.046344612267,185691.77308171053,24,656,2,7737.16,8.8797,19235,0
CUST00960,44,Male,Married,2,High School,Salaried,Delhi,Rural,16,40505.19470346999,68718.74935264327,12,591,0,5726.56,1.6965,59572,1
CUST00226,66,Male,Single,0,Master,Business,Mumbai,Rural,21,53788.091281898895,29322.373231677637,120,718,4,244.35,0.5451,51377,0
CUST03355,69,Male,Married,1,Master,Freelance,Kolkata,Rural,21,51872.04341070412,792691.3821740489,120,,2,6605.76,15.2817,90705,1
CUST02486,30,Male,Married,0,Master,Self-Employed,Bangalore,Semi-Urban,12,30677.75734505135,284949.2042009773,84,567,3,3392.25,9.2885,73993,0
CUST00563,68,Female,Married,4,Bachelor,Salaried,Mumbai,Urban,3,18756.28441950039,93962.66436909622,84,713,1,1118.6,5.0097,23256,0
CUST03437,62,Male,Single,3,High School,Self-Employed,Mumbai,Rural,15,54209.06187056325,48057.66903679877,48,763,5,1001.2,0.8865,41667,1
CUST01694,46,Female,Married,2,Bachelor,Salaried,Mumbai,Urban,18,75246.52025871893,42239.58798766148,12,633,3,3519.97,0.5613,53735,1
CUST01046,50,Female,Divorced,3,Bachelor,Business,Kolkata,Urban,8,35635.69315076582,44833.328854777385,48,734,1,934.03,1.2581,21663,1
CUST03447,22,Male,Married,0,Bachelor,Self-Employed,Kolkata,Semi-Urban,4,50666.45866710631,104031.95636039453,60,654,0,1733.87,2.0533,50648,0
CUST04566,54,Female,Divorced,0,Bachelor,Salaried,Mumbai,Semi-Urban,29,23228.25595099346,219984.753547514,24,681,3,9166.03,9.4706,14027,0
CUST00955,51,Female,Single,1,Bachelor,Self-Employed,Mumbai,Semi-Urban,17,253131.4203298092,164795.3119064737,12,511,1,13732.94,0.651,88229,0
CUST01537,68,Female,Married,0,PhD,Salaried,Delhi,Semi-Urban,16,58088.83660829941,91902.09088479998,120,730,1,765.85,1.5821,71188,1
CUST02736,18,Female,Divorced,3,Bachelor,Self-Employed,Mumbai,Semi-Urban,0,5000000,124345.58182462039,36,740,3,3454.04,4.6409,61305,1
CUST04983,65,Female,Divorced,4,High School,Self-Employed,Delhi,Semi-Urban,26,17466.866993881675,43457.288058723934,120,677,4,362.14,2.488,23104,0
CUST04736,65,Female,Married,3,Bachelor,Salaried,Delhi,Urban,3,35378.56177671349,188621.21477977268,120,583,2,1571.84,5.3315,32229,1
CUST04902,46,Female,Married,2,Bachelor,Salaried,Mumbai,Urban,25,25759.280486489966,117425.10499873928,24,630,4,4892.71,4.5586,44962,0
CUST01219,50,Male,Single,3,High School,Salaried,Delhi,Urban,27,26573.01056685693,131860.76714640943,24,566,5,5494.2,4.9622,41589,1
CUST01528,43,Male,Married,4,Master,Self-Employed,Chennai,Semi-Urban,11,40092.41707568476,146346.8138352894,48,704,4,3048.89,3.6502,20965,1
CUST03988,45,Female,Married,2,High School,Salaried,Mumbai,Semi-Urban,26,35758.72229135202,328716.3816010806,12,690,1,27393.03,9.1926,81046,0
CUST01301,57,Male,Married,4,High School,Self-Employed,Kolkata,Urban,17,87431.91352066436,547626.0057912109,84,512,0,6519.36,6.2635,88110,1
CUST04971,53,Male,Married,3,Bachelor,Salaried,Pune,Urban,34,36393.05509623899,69648.2852061973,36,737,4,1934.67,1.9138,45412,1
CUST00161,69,Male,Married,2,Bachelor,Business,Chennai,Urban,31,68656.39585805088,90978.5925231904,24,629,5,3790.77,1.3251,37947,0
CUST04068,46,Female,Married,2,Bachelor,Business,Bangalore,Urban,3,37428.37981633983,109012.59079458847,48,707,2,2271.1,2.9126,22353,1
CUST00957,31,Male,Married,2,PhD,Salaried,Bangalore,Semi-Urban,4,46434.356269309385,59821.17414790336,24,609,3,2492.55,1.2883,79709,0
CUST03792,19,Female,Single,0,Bachelor,Freelance,Bangalore,Semi-Urban,0,59009.39076971226,244323.04841227434,48,657,0,5090.06,4.1404,14940,1
CUST03235,47,Female,Married,3,Bachelor,Self-Employed,Delhi,Urban,12,36725.58779419794,191150.34364314785,60,519,5,3185.84,5.2048,92121,0
CUST02870,66,Male,Single,4,PhD,Salaried,Pune,Rural,27,42649.10525055224,93325.92813695998,60,710,4,1555.43,2.1882,98805,1
CUST03778,35,Female,Single,3,PhD,Business,Chennai,Urban,12,,65530.377659621176,24,591,1,2730.43,3.6776,78650,1
CUST04434,58,Male,Single,0,High School,Self-Employed,Chennai,Rural,13,21696.5743689354,166101.65691667414,36,623,4,4613.93,7.6557,40500,0
CUST02962,53,Male,Single,0,Master,Self-Employed,Bangalore,Semi-Urban,5,21398.947775224882,60998.86292924265,84,559,3,726.18,2.8506,26231,1
CUST02201,19,Female,Married,0,High School,Salaried,Mumbai,Semi-Urban,1,42618.83227530228,175754.88052907764,36,580,5,4882.08,4.1239,10620,1
CUST00099,46,Female,Single,2,Bachelor,Freelance,Bangalore,Urban,28,,57329.010904917224,12,496,2,4777.42,0.5358,78470,0
CUST02558,52,Female,Single,1,Master,Self-Employed,Delhi,Semi-Urban,12,36206.1061443477,161070.26375380167,48,697,3,3355.63,4.4487,28207,1
CUST03184,27,Male,Married,2,Master,Salaried,Pune,Rural,9,24214.087954056595,263414.00845986954,48,856,4,5487.79,10.8785,72683,1
CUST00254,28,Male,Single,1,High School,Salaried,Kolkata,Urban,10,105721.35431971788,129966.0735609017,24,735,4,5415.25,1.2293,61884,1
CUST03924,52,Female,Single,3,Bachelor,Self-Employed,Bangalore,Urban,14,24839.481307141476,41205.707018491754,84,433,4,490.54,1.6589,45615,0
CUST04200,58,Male,Single,2,Bachelor,Salaried,Delhi,Rural,1,169366.45167304328,68512.33218974777,24,526,4,2854.68,0.4045,39381,1
CUST01446,19,Male,Married,0,Bachelor,Salaried,Delhi,Semi-Urban,1,67460.54345873636,186032.30214292646,12,719,1,15502.69,2.7576,84489,1
CUST01649,59,Female,Married,3,PhD,Freelance,Delhi,Urban,9,36592.065640700755,56622.94441836872,36,591,4,1572.86,1.5474,18144,1
CUST04683,64,Male,Single,2,Master,Freelance,Mumbai,Rural,9,22488.231332943593,460713.8142456379,84,885,0,5484.69,20.4869,44941,0
CUST04724,58,Male,Divorced,2,High School,Salaried,Chennai,Semi-Urban,12,115709.45943359463,121972.57269416854,120,,0,1016.44,1.0541,86548,1
CUST03992,53,Female,Married,3,Bachelor,Business,Mumbai,Urban,26,21359.784577971703,425672.5105658304,120,707,2,3547.27,19.9287,92927,1
CUST01697,61,Female,Married,1,Bachelor,Salaried,Delhi,Urban,33,70025.97972417946,200179.46076162785,36,519,0,5560.54,2.8586,86594,1
CUST03192,23,Female,Married,4,Bachelor,Salaried,Delhi,Urban,5,18640.224161903105,298856.6318317834,24,859,1,12452.36,16.0329,42583,1
CUST04500,62,Male,Married,3,Bachelor,Business,Mumbai,Urban,11,87815.14929585652,284527.6757297331,84,771,1,3387.23,3.2401,37744,1
CUST01155,38,Male,Married,2,High School,Self-Employed,Pune,Urban,1,33091.7862156733,222762.96174623558,12,707,4,18563.58,6.7317,89638,1
CUST02256,66,Female,Married,2,PhD,Salaried,Kolkata,Urban,29,94985.71154401437,31597.298935167935,120,690,2,263.31,0.3327,34869,0
CUST01683,51,Male,Married,1,Master,Salaried,Mumbai,Semi-Urban,8,3500000,29874.33833619146,24,,3,1244.76,1.1519,12867,0
CUST03171,64,Male,Single,4,Bachelor,Salaried,Chennai,Urban,4,,64800.324295748185,60,703,0,1080.01,1.9985,31962,1
CUST02057,50,Female,Divorced,2,Bachelor,Business,Mumbai,Urban,10,35815.26015352259,122716.40992877734,36,624,5,3408.79,3.4264,30266,0
CUST04091,24,Female,Single,3,High School,Salaried,Mumbai,Rural,3,16203.528687527374,84311.92678789131,60,586,1,1405.2,5.2033,37430,1
CUST03109,43,Male,Married,1,High School,Business,Bangalore,Semi-Urban,24,50505.09498823563,213554.66992312804,24,541,3,8898.11,4.2284,56159,1
CUST04549,64,Male,Single,2,Master,Salaried,Bangalore,Semi-Urban,22,116669.84092405881,30508.021879231026,120,,5,254.23,0.2615,94635,0
CUST03724,41,Female,Single,4,Master,Salaried,Bangalore,Urban,2,32470.885017176166,218557.00224245252,84,702,3,2601.87,6.7309,77982,1
CUST02050,63,Female,Divorced,3,Bachelor,Salaried,Delhi,Urban,34,25794.74144675189,213920.92039722973,24,665,3,8913.37,8.2932,88808,0
CUST03644,57,Male,Single,3,Master,Business,Chennai,Urban,14,34890.110851636484,36867.40914187659,48,,4,768.07,1.0567,89393,1
CUST02917,38,Male,Married,1,Master,Self-Employed,Bangalore,Urban,15,37216.06993957109,397410.4062127801,48,559,3,8279.38,10.6785,62665,0
CUST00624,40,Female,Single,3,Master,Salaried,Chennai,Urban,1,70931.61286845781,462261.28711386106,12,426,3,38521.77,6.517,91960,0
CUST00263,37,Male,Married,4,Master,Freelance,Kolkata,Urban,8,18982.875259959586,58410.91945442918,48,563,3,1216.89,3.077,28516,0
CUST03370,59,Male,Divorced,2,Bachelor,Self-Employed,Delhi,Urban,10,41502.4940103275,39198.44832640943,120,691,0,326.65,0.9445,66813,1
CUST04062,63,Female,Married,0,Bachelor,Self-Employed,Mumbai,Urban,17,16202.612978663099,41546.160228673994,120,724,1,346.22,2.5642,99508,1
CUST01803,32,Female,Divorced,1,Master,Business,Bangalore,Semi-Urban,14,108015.71676088341,144241.49624897074,12,624,3,12020.12,1.3354,46217,1
CUST04737,64,Male,Single,3,High School,Business,Mumbai,Semi-Urban,30,87196.20249795393,209771.22317406375,120,653,0,1748.09,2.4057,70600,1
CUST01253,23,Female,Married,1,Master,Business,Mumbai,Urban,3,18672.975721730556,49323.4640058346,36,664,0,1370.1,2.6414,33309,1
CUST02386,18,Female,Married,3,High School,Self-Employed,Pune,Urban,0,94884.90933684062,42178.00695126825,120,674,0,351.48,0.4445,87585,1
CUST01960,20,Male,Single,4,Bachelor,Salaried,Pune,Semi-Urban,2,27426.147800590876,131590.91765779763,36,640,1,3655.3,4.798,19316,0
CUST02977,34,Male,Married,2,Bachelor,Business,Kolkata,Rural,16,36238.579375314104,60357.09825861073,36,721,0,1676.59,1.6655,34016,1
CUST00489,26,Male,Divorced,1,Master,Salaried,Delhi,Urban,8,148849.9150046353,45928.556258762605,84,745,1,546.77,0.3086,74117,1
CUST01844,unknown,Female,Single,3,Bachelor,Salaried,Mumbai,Urban,5,35019.19968571425,379724.50040064845,120,750,1,3164.37,10.8433,69657,1
CUST01735,41,Female,Married,1,Master,Business,Mumbai,Urban,12,40716.53278149478,164958.2402151823,48,667,2,3436.63,4.0514,86957,1
CUST02912,52,Female,Married,2,High School,Business,Delhi,Semi-Urban,0,35243.269254836705,67095.6463178632,48,524,2,1397.83,1.9038,56167,0
CUST03220,53,Female,Single,3,Master,Self-Employed,Mumbai,Semi-Urban,22,40244.524298535835,132945.59911877388,12,759,5,11078.8,3.3034,38201,0
CUST00147,43,Male,Single,4,Bachelor,Business,Delhi,Rural,25,60443.69116396172,58136.10261800057,60,641,5,968.94,0.9618,32280,0
CUST01987,44,Female,Married,4,Bachelor,Salaried,Chennai,,0,29214.522778873557,87761.32443623545,12,675,0,7313.44,3.004,70321,1
CUST01370,36,Male,Married,4,PhD,Self-Employed,Bangalore,Rural,2,26476.142031261683,41972.28992164563,60,519,5,699.54,1.5853,97663,1
CUST02812,67,Male,Married,4,Bachelor,Freelance,Bangalore,Urban,14,28605.10552208354,100444.51719997336,120,845,4,837.04,3.5114,94770,0
CUST00660,33,Female,Married,2,Bachelor,Salaried,Delhi,Semi-Urban,8,20310.9391252328,30287.374583960212,120,584,0,252.39,1.4912,74846,1
CUST01795,26,Male,Married,4,Bachelor,Business,Delhi,Semi-Urban,8,26617.266063001094,38946.06754189574,48,473,1,811.38,1.4632,39955,0
CUST02512,59,Female,Married,1,Bachelor,Salaried,Delhi,Rural,17,20976.351606757446,99331.46448597696,24,731,0,4138.81,4.7354,43120,1
CUST03398,63,Female,Divorced,1,High School,Salaried,Kolkata,Rural,30,21096.922848333663,349050.10112358717,48,754,5,7271.88,16.5451,68204,0
CUST04283,64,Male,Married,2,Master,Salaried,Mumbai,Semi-Urban,14,76330.69601712801,82648.03571516392,36,740,0,2295.78,1.0828,27039,1
CUST01148,25,Male,Married,1,Master,Business,Mumbai,Urban,7,48225.771367685105,484921.3693488423,12,662,2,40410.11,10.0552,68469,0
CUST03273,thirty,Female,Married,3,Master,Salaried,Bangalore,Semi-Urban,6,40010.00551694661,51727.21634512837,36,542,1,1436.87,1.2929,93176,0
CUST00609,66,Female,Divorced,0,PhD,Business,Mumbai,Urban,19,31399.09414099834,43761.27301099984,60,620,0,729.35,1.3937,46740,0
CUST03583,36,Female,Married,4,Master,Salaried,Mumbai,Semi-Urban,18,47604.60762897922,603181.8040999806,120,504,2,5026.52,12.6707,60107,1
CUST01931,32,Female,Married,3,Master,Self-Employed,Bangalore,Semi-Urban,2,24422.699980783927,65107.21050332004,84,554,0,775.09,2.6658,16062,1
CUST00198,58,Male,Single,0,Master,Salaried,Pune,Urban,32,56400.18184195305,183708.16998964854,24,478,0,7654.51,3.2572,22853,0
CUST02932,22,Male,Divorced,3,High School,Salaried,Mumbai,Semi-Urban,4,,,120,470,2,3624.75,18.8692,54811,0
CUST02328,43,Male,Married,1,High School,Salaried,Mumbai,Rural,15,52052.40574159205,34105.04246231269,84,608,0,406.01,0.6552,98256,1
CUST04390,60,Male,Married,3,Bachelor,Business,Delhi,Urban,10,90743.19061736664,202071.2658374633,84,615,1,2405.61,2.2268,18993,0
CUST00767,55,Female,Married,0,Master,Self-Employed,Delhi,Semi-Urban,12,36761.64959783989,244026.6466536357,48,809,1,5083.89,6.6381,97465,1
CUST04497,46,Male,Single,4,High School,Salaried,Delhi,Urban,22,37008.643752444885,21022.92269974144,84,659,4,250.27,0.5681,45243,0
CUST04219,22,Female,Married,2,PhD,Salaried,Bangalore,Semi-Urban,4,25695.102161313018,75301.44526547338,36,473,3,2091.71,2.9306,36173,1
CUST03256,35,Male,Single,2,Master,Business,Pune,Rural,17,31082.515684257523,42294.40152983628,36,642,4,1174.84,1.3607,89676,1
CUST00203,44,Female,Single,1,High School,Business,Kolkata,Urban,13,24922.195298664912,56028.04165864019,48,639,3,1167.25,2.2481,21085,1
CUST03511,19,Male,Married,3,Master,Salaried,Chennai,Rural,1,58965.86840604133,123031.57920253763,12,565,0,10252.63,2.0865,28474,1
CUST01734,63,Female,Married,4,Bachelor,Self-Employed,Mumbai,Semi-Urban,18,82276.18811975357,315744.1029175893,120,627,4,2631.2,3.8376,62924,1
CUST02778,27,Male,Divorced,4,,Salaried,Bangalore,Rural,9,34165.10007439318,28973.85391166574,36,490,5,804.83,0.8481,83032,1
CUST01708,47,Male,Married,2,High School,Self-Employed,Delhi,Urban,6,95049.15734976914,300247.58616988966,84,658,0,3574.38,3.1589,22780,0
CUST03475,51,Male,Married,0,Master,Salaried,Delhi,Semi-Urban,1,140424.37851387757,23790.26899070678,12,601,4,1982.52,0.1694,65813,1
